,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,MW,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeGoalDiff,AwayGoalDiff,DiffInGoals,HomeTeamPoints,AwayTeamPoints,DiffPts,HM1,AM1,HM2,AM2,HM3,AM3
1632,18/11/17,Hoffenheim,Ein Frankfurt,1.0,1.0,D,12,20.0,13.0,14.0,11.0,6.0,2.0,4.0,19,18,1,W,W,L,D,D,D
1633,18/11/17,Leverkusen,RB Leipzig,2.0,2.0,D,12,23.0,18.0,16.0,13.0,7.0,5.0,2.0,16,22,-6,D,W,W,L,W,W
1634,18/11/17,Mainz,FC Koln,1.0,0.0,H,12,12.0,4.0,17.0,22.0,-5.0,-18.0,13.0,12,2,10,D,L,D,L,L,D
1635,18/11/17,Wolfsburg,Freiburg,3.0,1.0,H,12,13.0,6.0,16.0,21.0,-3.0,-15.0,12.0,11,8,3,D,L,D,L,D,D
1636,19/11/17,Schalke 04,Hamburg,2.0,0.0,H,12,14.0,10.0,10.0,18.0,4.0,-8.0,12.0,20,10,10,W,W,D,L,W,L
1637,19/11/17,Werder Bremen,Hannover,4.0,0.0,H,12,4.0,15.0,14.0,11.0,-10.0,4.0,-14.0,5,18,-13,L,L,L,W,D,W
1638,24/11/17,Hannover,Stuttgart,1.0,1.0,D,13,15.0,12.0,15.0,15.0,0.0,-3.0,3.0,18,16,2,L,W,L,L,W,W
1639,25/11/17,Augsburg,Wolfsburg,2.0,1.0,H,13,16.0,16.0,14.0,17.0,2.0,-1.0,3.0,16,14,2,L,W,D,D,W,D
1640,25/11/17,Dortmund,Schalke 04,4.0,4.0,D,13,29.0,16.0,16.0,10.0,13.0,6.0,7.0,20,23,-3,L,W,L,W,L,D
1641,25/11/17,Ein Frankfurt,Leverkusen,0.0,1.0,A,13,14.0,25.0,12.0,18.0,2.0,7.0,-5.0,19,17,2,D,D,W,D,D,W
1642,25/11/17,Freiburg,Mainz,2.0,1.0,H,13,7.0,13.0,24.0,17.0,-17.0,-4.0,-13.0,8,15,-7,L,W,L,D,L,D
1643,25/11/17,M'gladbach,Bayern Munich,2.0,1.0,H,13,21.0,30.0,21.0,8.0,0.0,22.0,-22.0,21,29,-8,W,W,D,W,W,W
1644,25/11/17,RB Leipzig,Werder Bremen,2.0,0.0,H,13,20.0,8.0,15.0,14.0,5.0,-6.0,11.0,23,8,15,D,W,W,L,L,L
1645,26/11/17,FC Koln,Hertha,0.0,2.0,A,13,4.0,16.0,23.0,19.0,-19.0,-3.0,-16.0,2,14,-12,L,L,L,D,L,W
1646,26/11/17,Hamburg,Hoffenheim,3.0,0.0,H,13,10.0,21.0,20.0,15.0,-10.0,6.0,-16.0,10,20,-10,L,D,W,W,L,L
1647,01/12/17,Freiburg,Hamburg,0.0,0.0,D,14,9.0,13.0,25.0,20.0,-16.0,-7.0,-9.0,11,13,-2,W,W,L,L,L,W
1648,02/12/17,Bayern Munich,Hannover,3.0,1.0,H,14,31.0,16.0,10.0,16.0,21.0,0.0,21.0,29,19,10,L,D,W,L,W,L
1649,02/12/17,Hoffenheim,RB Leipzig,4.0,0.0,H,14,21.0,22.0,18.0,15.0,3.0,7.0,-4.0,20,26,-6,L,W,D,D,W,W
1650,02/12/17,Leverkusen,Dortmund,1.0,1.0,D,14,26.0,33.0,18.0,20.0,8.0,13.0,-5.0,20,21,-1,W,D,D,L,D,L
1651,02/12/17,Mainz,Augsburg,1.0,3.0,A,14,14.0,18.0,19.0,15.0,-5.0,3.0,-8.0,15,19,-4,L,W,W,L,D,D
1652,02/12/17,Schalke 04,FC Koln,2.0,2.0,D,14,20.0,4.0,14.0,25.0,6.0,-21.0,27.0,24,2,22,D,L,W,L,W,L
1653,02/12/17,Werder Bremen,Stuttgart,1.0,0.0,H,14,8.0,13.0,16.0,16.0,-8.0,-3.0,-5.0,8,17,-9,L,D,W,W,L,L
1654,03/12/17,Hertha,Ein Frankfurt,1.0,2.0,A,14,18.0,14.0,19.0,13.0,-1.0,1.0,-2.0,17,19,-2,W,L,L,D,D,W
1655,03/12/17,Wolfsburg,M'gladbach,3.0,0.0,H,14,17.0,23.0,19.0,22.0,-2.0,1.0,-3.0,14,24,-10,L,W,W,W,D,D
1656,08/12/17,Stuttgart,Leverkusen,0.0,2.0,A,15,13.0,27.0,17.0,19.0,-4.0,8.0,-12.0,17,21,-4,L,D,D,W,W,D
1657,09/12/17,Dortmund,Werder Bremen,1.0,2.0,A,15,34.0,9.0,21.0,16.0,13.0,-7.0,20.0,22,11,11,D,W,D,L,L,W
1658,09/12/17,Ein Frankfurt,Bayern Munich,0.0,1.0,A,15,16.0,34.0,14.0,11.0,2.0,23.0,-21.0,22,32,-10,W,W,L,L,D,W
1659,09/12/17,Hamburg,Wolfsburg,0.0,0.0,D,15,13.0,20.0,20.0,19.0,-7.0,1.0,-8.0,14,17,-3,D,W,W,L,L,W
1660,09/12/17,M'gladbach,Schalke 04,1.0,1.0,D,15,23.0,22.0,25.0,16.0,-2.0,6.0,-8.0,24,25,-1,L,D,W,D,W,W
1661,09/12/17,RB Leipzig,Mainz,2.0,2.0,D,15,22.0,15.0,19.0,22.0,3.0,-7.0,10.0,26,15,11,L,L,W,L,D,W
1662,10/12/17,Augsburg,Hertha,1.0,1.0,D,15,21.0,19.0,16.0,21.0,5.0,-2.0,7.0,22,17,5,W,L,W,W,L,L
1663,10/12/17,FC Koln,Freiburg,3.0,4.0,A,15,6.0,9.0,27.0,25.0,-21.0,-16.0,-5.0,3,12,-9,D,D,L,W,L,L
1664,10/12/17,Hannover,Hoffenheim,2.0,0.0,H,15,17.0,25.0,19.0,18.0,-2.0,7.0,-9.0,19,23,-4,L,W,D,L,L,D
1665,12/12/17,Freiburg,M'gladbach,1.0,0.0,H,16,13.0,24.0,28.0,26.0,-15.0,-2.0,-13.0,15,25,-10,W,D,D,L,W,W
1666,12/12/17,Hamburg,Ein Frankfurt,1.0,2.0,A,16,13.0,16.0,20.0,15.0,-7.0,1.0,-8.0,15,22,-7,D,L,D,W,W,L
1667,12/12/17,Mainz,Dortmund,0.0,2.0,A,16,17.0,35.0,24.0,23.0,-7.0,12.0,-19.0,16,22,-6,D,L,L,D,L,D
1668,12/12/17,Wolfsburg,RB Leipzig,1.0,1.0,D,16,20.0,24.0,19.0,21.0,1.0,3.0,-2.0,18,27,-9,D,D,W,L,L,W
1669,13/12/17,Bayern Munich,FC Koln,1.0,0.0,H,16,35.0,9.0,11.0,31.0,24.0,-22.0,46.0,35,3,32,W,L,W,D,L,L
1670,13/12/17,Hertha,Hannover,3.0,1.0,H,16,20.0,19.0,22.0,19.0,-2.0,0.0,-2.0,18,22,-4,D,W,L,L,W,D
1671,13/12/17,Hoffenheim,Stuttgart,1.0,0.0,H,16,25.0,13.0,20.0,19.0,5.0,-6.0,11.0,23,17,6,L,L,W,L,L,D
1672,13/12/17,Leverkusen,Werder Bremen,1.0,0.0,H,16,29.0,11.0,19.0,17.0,10.0,-6.0,16.0,24,14,10,W,W,D,W,W,L
1673,13/12/17,Schalke 04,Augsburg,3.0,2.0,H,16,23.0,22.0,17.0,17.0,6.0,5.0,1.0,26,23,3,D,D,D,W,D,W
1674,15/12/17,M'gladbach,Hamburg,3.0,1.0,H,17,24.0,14.0,27.0,22.0,-3.0,-8.0,5.0,25,15,10,L,L,D,D,L,D
1675,16/12/17,Augsburg,Freiburg,3.0,3.0,D,17,24.0,14.0,20.0,28.0,4.0,-14.0,18.0,23,18,5,L,W,D,W,W,D
1676,16/12/17,Dortmund,Hoffenheim,2.0,1.0,H,17,37.0,26.0,23.0,20.0,14.0,6.0,8.0,25,26,-1,W,W,L,L,D,W
1677,16/12/17,Ein Frankfurt,Schalke 04,2.0,2.0,D,17,18.0,26.0,16.0,19.0,2.0,7.0,-5.0,25,29,-4,W,W,L,D,W,D
1678,16/12/17,FC Koln,Wolfsburg,1.0,0.0,H,17,9.0,21.0,32.0,20.0,-23.0,1.0,-24.0,3,19,-16,L,D,L,D,D,W
1679,16/12/17,Stuttgart,Bayern Munich,0.0,1.0,A,17,13.0,36.0,20.0,11.0,-7.0,25.0,-32.0,17,38,-21,L,W,L,W,L,W
1680,16/12/17,Werder Bremen,Mainz,2.0,2.0,D,17,11.0,17.0,18.0,26.0,-7.0,-9.0,2.0,14,16,-2,L,L,W,D,W,L
1681,17/12/17,Hannover,Leverkusen,4.0,4.0,D,17,20.0,30.0,22.0,19.0,-2.0,11.0,-13.0,22,27,-5,L,W,W,W,L,D
1682,17/12/17,RB Leipzig,Hertha,2.0,3.0,A,17,25.0,23.0,22.0,23.0,3.0,0.0,3.0,28,21,7,D,W,D,D,L,L
1683,12/01/18,Leverkusen,Bayern Munich,1.0,3.0,A,18,34.0,37.0,23.0,11.0,11.0,26.0,-15.0,28,41,-13,D,W,W,W,W,W
1684,13/01/18,Augsburg,Hamburg,1.0,0.0,H,18,27.0,15.0,23.0,25.0,4.0,-10.0,14.0,24,15,9,D,L,L,L,D,D
1685,13/01/18,Ein Frankfurt,Freiburg,1.0,1.0,D,18,20.0,17.0,18.0,31.0,2.0,-14.0,16.0,26,19,7,D,D,W,W,L,W
1686,13/01/18,Hannover,Mainz,3.0,2.0,H,18,24.0,19.0,26.0,28.0,-2.0,-9.0,7.0,23,17,6,D,D,L,L,W,D
1687,13/01/18,RB Leipzig,Schalke 04,3.0,1.0,H,18,27.0,28.0,25.0,21.0,2.0,7.0,-5.0,28,30,-2,L,D,D,W,D,D
1688,13/01/18,Stuttgart,Hertha,1.0,0.0,H,18,13.0,26.0,21.0,25.0,-8.0,1.0,-9.0,17,24,-7,L,W,L,W,L,D
1689,13/01/18,Werder Bremen,Hoffenheim,1.0,1.0,D,18,13.0,27.0,20.0,22.0,-7.0,5.0,-12.0,15,26,-11,D,L,L,W,W,L
1690,14/01/18,Dortmund,Wolfsburg,0.0,0.0,D,18,39.0,21.0,24.0,21.0,15.0,0.0,15.0,28,19,9,W,L,W,D,L,D
1691,14/01/18,FC Koln,M'gladbach,2.0,1.0,H,18,10.0,27.0,32.0,28.0,-22.0,-1.0,-21.0,6,28,-22,W,W,L,L,L,D
1692,19/01/18,Hertha,Dortmund,1.0,1.0,D,19,26.0,39.0,26.0,24.0,0.0,15.0,-15.0,24,29,-5,L,D,W,W,W,W
1693,20/01/18,Freiburg,RB Leipzig,2.0,1.0,H,19,18.0,30.0,32.0,26.0,-14.0,4.0,-18.0,20,31,-11,D,W,D,L,W,D
1694,20/01/18,Hamburg,FC Koln,0.0,2.0,A,19,15.0,12.0,26.0,33.0,-11.0,-21.0,10.0,15,9,6,L,W,L,W,L,L
1695,20/01/18,Hoffenheim,Leverkusen,1.0,4.0,A,19,28.0,35.0,23.0,26.0,5.0,9.0,-4.0,27,28,-1,D,L,L,D,W,W
1696,20/01/18,Mainz,Stuttgart,3.0,2.0,H,19,21.0,14.0,31.0,21.0,-10.0,-7.0,-3.0,17,20,-3,L,W,D,L,L,L
1697,20/01/18,M'gladbach,Augsburg,2.0,0.0,H,19,28.0,28.0,30.0,23.0,-2.0,5.0,-7.0,28,27,1,L,W,W,D,L,L
1698,20/01/18,Wolfsburg,Ein Frankfurt,1.0,3.0,A,19,21.0,21.0,21.0,19.0,0.0,2.0,-2.0,20,27,-7,D,D,L,D,D,W
1699,21/01/18,Bayern Munich,Werder Bremen,4.0,2.0,H,19,40.0,14.0,12.0,21.0,28.0,-7.0,35.0,44,16,28,W,D,W,D,W,L
1700,21/01/18,Schalke 04,Hannover,1.0,1.0,D,19,29.0,27.0,24.0,28.0,5.0,-1.0,6.0,30,26,4,L,W,D,D,W,L
1701,26/01/18,Ein Frankfurt,M'gladbach,2.0,0.0,H,20,24.0,30.0,20.0,30.0,4.0,0.0,4.0,30,31,-1,W,W,D,L,D,W
1702,27/01/18,Bayern Munich,Hoffenheim,5.0,2.0,H,20,44.0,29.0,14.0,27.0,30.0,2.0,28.0,47,27,20,W,L,W,D,W,L
1703,27/01/18,Dortmund,Freiburg,2.0,2.0,D,20,40.0,20.0,25.0,33.0,15.0,-13.0,28.0,30,23,7,D,W,D,D,W,D
1704,27/01/18,FC Koln,Augsburg,1.0,1.0,D,20,14.0,28.0,33.0,25.0,-19.0,3.0,-22.0,12,27,-15,W,L,W,W,W,D
1705,27/01/18,RB Leipzig,Hamburg,1.0,1.0,D,20,31.0,15.0,28.0,28.0,3.0,-13.0,16.0,31,15,16,L,L,W,L,L,L
1706,27/01/18,Stuttgart,Schalke 04,0.0,2.0,A,20,16.0,30.0,24.0,25.0,-8.0,5.0,-13.0,20,31,-11,L,D,W,L,L,D
1707,27/01/18,Werder Bremen,Hertha,0.0,0.0,D,20,16.0,27.0,25.0,27.0,-9.0,0.0,-9.0,16,25,-9,L,D,D,L,D,W
1708,28/01/18,Hannover,Wolfsburg,0.0,1.0,A,20,28.0,22.0,29.0,24.0,-1.0,-2.0,1.0,27,20,7,D,L,W,D,D,L
1709,28/01/18,Leverkusen,Mainz,2.0,0.0,H,20,39.0,24.0,27.0,33.0,12.0,-9.0,21.0,31,20,11,W,W,L,L,D,D
1710,02/02/18,FC Koln,Dortmund,2.0,3.0,A,21,15.0,42.0,34.0,27.0,-19.0,15.0,-34.0,13,31,-18,D,D,W,D,W,D
1711,03/02/18,Freiburg,Leverkusen,0.0,0.0,D,21,22.0,41.0,35.0,27.0,-13.0,14.0,-27.0,24,34,-10,D,W,W,W,D,L
1712,03/02/18,Hertha,Hoffenheim,1.0,1.0,D,21,27.0,31.0,27.0,32.0,0.0,-1.0,1.0,26,27,-1,D,L,D,L,L,D
1713,03/02/18,Mainz,Bayern Munich,0.0,2.0,A,21,24.0,49.0,35.0,16.0,-11.0,33.0,-44.0,20,50,-30,L,W,W,W,L,W
1714,03/02/18,M'gladbach,RB Leipzig,0.0,1.0,A,21,30.0,32.0,32.0,29.0,-2.0,3.0,-5.0,31,32,-1,L,D,W,L,L,W
1715,03/02/18,Schalke 04,Werder Bremen,1.0,2.0,A,21,32.0,16.0,25.0,25.0,7.0,-9.0,16.0,34,17,17,W,D,D,L,L,D
1716,03/02/18,Wolfsburg,Stuttgart,1.0,1.0,D,21,23.0,16.0,24.0,26.0,-1.0,-10.0,9.0,23,20,3,W,L,L,L,D,W
1717,04/02/18,Augsburg,Ein Frankfurt,3.0,0.0,H,21,29.0,26.0,26.0,20.0,3.0,6.0,-3.0,28,33,-5,D,W,L,W,W,D
1718,04/02/18,Hamburg,Hannover,1.0,1.0,D,21,16.0,28.0,29.0,30.0,-13.0,-2.0,-11.0,16,27,-11,D,L,L,D,L,W
1719,09/02/18,RB Leipzig,Augsburg,2.0,0.0,H,22,33.0,32.0,29.0,26.0,4.0,6.0,-2.0,35,31,4,W,W,D,D,L,L
1720,10/02/18,Bayern Munich,Schalke 04,2.0,1.0,H,22,51.0,33.0,16.0,27.0,35.0,6.0,29.0,53,34,19,W,L,W,W,W,D
1721,10/02/18,Dortmund,Hamburg,2.0,0.0,H,22,45.0,17.0,29.0,30.0,16.0,-13.0,29.0,34,17,17,W,D,D,D,D,L
1722,10/02/18,Ein Frankfurt,FC Koln,4.0,2.0,H,22,26.0,17.0,23.0,37.0,3.0,-20.0,23.0,33,13,20,L,L,W,D,W,W
1723,10/02/18,Hannover,Freiburg,2.0,1.0,H,22,29.0,22.0,31.0,35.0,-2.0,-13.0,11.0,28,25,3,D,D,L,D,D,W
1724,10/02/18,Hoffenheim,Mainz,4.0,2.0,H,22,32.0,24.0,33.0,37.0,-1.0,-13.0,12.0,28,20,8,D,L,L,L,L,W
1725,10/02/18,Leverkusen,Hertha,0.0,2.0,A,22,41.0,28.0,27.0,28.0,14.0,0.0,14.0,35,27,8,D,D,W,D,W,D
1726,11/02/18,Stuttgart,M'gladbach,1.0,0.0,H,22,17.0,30.0,27.0,33.0,-10.0,-3.0,-7.0,21,31,-10,D,L,L,L,L,W
1727,11/02/18,Werder Bremen,Wolfsburg,3.0,1.0,H,22,18.0,24.0,26.0,25.0,-8.0,-1.0,-7.0,20,24,-4,W,D,D,W,L,L
1728,16/02/18,Hertha,Mainz,0.0,2.0,A,23,30.0,26.0,28.0,41.0,2.0,-15.0,17.0,30,20,10,W,L,D,L,D,L
1729,17/02/18,FC Koln,Hannover,1.0,1.0,D,23,19.0,31.0,41.0,32.0,-22.0,-1.0,-21.0,13,31,-18,L,W,L,D,D,L
1730,17/02/18,Freiburg,Werder Bremen,1.0,0.0,H,23,23.0,21.0,37.0,27.0,-14.0,-6.0,-8.0,25,23,2,L,W,D,W,D,D
1731,17/02/18,Hamburg,Leverkusen,1.0,2.0,A,23,17.0,41.0,32.0,29.0,-15.0,12.0,-27.0,17,35,-18,L,L,D,D,D,W
1732,17/02/18,Schalke 04,Hoffenheim,2.0,1.0,H,23,34.0,36.0,29.0,35.0,5.0,1.0,4.0,34,31,3,L,W,L,D,W,L
1733,17/02/18,Wolfsburg,Bayern Munich,1.0,2.0,A,23,25.0,53.0,28.0,17.0,-3.0,36.0,-39.0,24,56,-32,L,W,D,W,W,W
1734,18/02/18,Augsburg,Stuttgart,0.0,1.0,A,23,32.0,18.0,28.0,27.0,4.0,-9.0,13.0,31,24,7,L,W,W,D,D,L
1735,18/02/18,M'gladbach,Dortmund,0.0,1.0,A,23,30.0,47.0,34.0,29.0,-4.0,18.0,-22.0,31,37,-6,L,W,L,W,L,D
1736,19/02/18,Ein Frankfurt,RB Leipzig,0.0,0.0,0,23,30.0,35.0,25.0,29.0,5.0,6.0,-1.0,36,38,-2,W,W,L,W,W,D
1737,16/02/18,Hertha,Mainz,,,,24,30.0,28.0,30.0,41.0,0.0,-13.0,13.0,30,23,7,L,W,W,L,D,L
1738,17/02/18,FC Koln,Hannover,,,,24,20.0,32.0,42.0,33.0,-22.0,-1.0,-21.0,14,32,-18,D,D,L,W,L,D
1739,17/02/18,Freiburg,Werder Bremen,,,,24,24.0,21.0,37.0,28.0,-13.0,-7.0,-6.0,28,23,5,W,L,L,W,D,W
1740,17/02/18,Hamburg,Leverkusen,,,,24,18.0,43.0,34.0,30.0,-16.0,13.0,-29.0,17,38,-21,L,W,L,L,D,D
1741,17/02/18,Schalke 04,Hoffenheim,,,,24,36.0,37.0,30.0,37.0,6.0,0.0,6.0,37,31,6,W,L,L,W,L,D
1742,17/02/18,Wolfsburg,Bayern Munich,,,,24,26.0,55.0,30.0,18.0,-4.0,37.0,-41.0,24,59,-35,L,W,L,W,D,W
1743,18/02/18,Augsburg,Stuttgart,,,,24,32.0,19.0,29.0,27.0,3.0,-8.0,11.0,31,27,4,L,W,L,W,W,D
1744,18/02/18,M'gladbach,Dortmund,,,,24,30.0,48.0,35.0,29.0,-5.0,19.0,-24.0,31,40,-9,L,W,L,W,L,W
1745,19/02/18,Ein Frankfurt,RB Leipzig,,,,24,30.0,35.0,25.0,29.0,5.0,6.0,-1.0,37,39,-2,D,D,W,W,L,W
