,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,MW,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeGoalDiff,AwayGoalDiff,DiffInGoals,HomeTeamPoints,AwayTeamPoints,DiffPts,HM1,AM1,HM2,AM2,HM3,AM3
180,02/02/18,FC Koln,Dortmund,2.0,3.0,A,21,15.0,42.0,34.0,27.0,-19.0,15.0,-34.0,13,31,-18,D,D,W,D,W,D
181,03/02/18,Freiburg,Leverkusen,0.0,0.0,D,21,22.0,41.0,35.0,27.0,-13.0,14.0,-27.0,24,34,-10,D,W,W,W,D,L
182,03/02/18,Hertha,Hoffenheim,1.0,1.0,D,21,27.0,31.0,27.0,32.0,0.0,-1.0,1.0,26,27,-1,D,L,D,L,L,D
183,03/02/18,Mainz,Bayern Munich,0.0,2.0,A,21,24.0,49.0,35.0,16.0,-11.0,33.0,-44.0,20,50,-30,L,W,W,W,L,W
184,03/02/18,M'gladbach,RB Leipzig,0.0,1.0,A,21,30.0,32.0,32.0,29.0,-2.0,3.0,-5.0,31,32,-1,L,D,W,L,L,W
185,03/02/18,Schalke 04,Werder Bremen,1.0,2.0,A,21,32.0,16.0,25.0,25.0,7.0,-9.0,16.0,34,17,17,W,D,D,L,L,D
186,03/02/18,Wolfsburg,Stuttgart,1.0,1.0,D,21,23.0,16.0,24.0,26.0,-1.0,-10.0,9.0,23,20,3,W,L,L,L,D,W
187,04/02/18,Augsburg,Ein Frankfurt,3.0,0.0,H,21,29.0,26.0,26.0,20.0,3.0,6.0,-3.0,28,33,-5,D,W,L,W,W,D
188,04/02/18,Hamburg,Hannover,1.0,1.0,D,21,16.0,28.0,29.0,30.0,-13.0,-2.0,-11.0,16,27,-11,D,L,L,D,L,W
189,09/02/18,RB Leipzig,Augsburg,2.0,0.0,H,22,33.0,32.0,29.0,26.0,4.0,6.0,-2.0,35,31,4,W,W,D,D,L,L
190,10/02/18,Bayern Munich,Schalke 04,2.0,1.0,H,22,51.0,33.0,16.0,27.0,35.0,6.0,29.0,53,34,19,W,L,W,W,W,D
191,10/02/18,Dortmund,Hamburg,2.0,0.0,H,22,45.0,17.0,29.0,30.0,16.0,-13.0,29.0,34,17,17,W,D,D,D,D,L
192,10/02/18,Ein Frankfurt,FC Koln,4.0,2.0,H,22,26.0,17.0,23.0,37.0,3.0,-20.0,23.0,33,13,20,L,L,W,D,W,W
193,10/02/18,Hannover,Freiburg,2.0,1.0,H,22,29.0,22.0,31.0,35.0,-2.0,-13.0,11.0,28,25,3,D,D,L,D,D,W
194,10/02/18,Hoffenheim,Mainz,4.0,2.0,H,22,32.0,24.0,33.0,37.0,-1.0,-13.0,12.0,28,20,8,D,L,L,L,L,W
195,10/02/18,Leverkusen,Hertha,0.0,2.0,A,22,41.0,28.0,27.0,28.0,14.0,0.0,14.0,35,27,8,D,D,W,D,W,D
196,11/02/18,Stuttgart,M'gladbach,1.0,0.0,H,22,17.0,30.0,27.0,33.0,-10.0,-3.0,-7.0,21,31,-10,D,L,L,L,L,W
197,11/02/18,Werder Bremen,Wolfsburg,3.0,1.0,H,22,18.0,24.0,26.0,25.0,-8.0,-1.0,-7.0,20,24,-4,W,D,D,W,L,L
198,16/02/18,Hertha,Mainz,0.0,2.0,A,23,30.0,26.0,28.0,41.0,2.0,-15.0,17.0,30,20,10,W,L,D,L,D,L
199,17/02/18,FC Koln,Hannover,1.0,1.0,D,23,19.0,31.0,41.0,32.0,-22.0,-1.0,-21.0,13,31,-18,L,W,L,D,D,L
200,17/02/18,Freiburg,Werder Bremen,1.0,0.0,H,23,23.0,21.0,37.0,27.0,-14.0,-6.0,-8.0,25,23,2,L,W,D,W,D,D
201,17/02/18,Hamburg,Leverkusen,1.0,2.0,A,23,17.0,41.0,32.0,29.0,-15.0,12.0,-27.0,17,35,-18,L,L,D,D,D,W
202,17/02/18,Schalke 04,Hoffenheim,2.0,1.0,H,23,34.0,36.0,29.0,35.0,5.0,1.0,4.0,34,31,3,L,W,L,D,W,L
203,17/02/18,Wolfsburg,Bayern Munich,1.0,2.0,A,23,25.0,53.0,28.0,17.0,-3.0,36.0,-39.0,24,56,-32,L,W,D,W,W,W
204,18/02/18,Augsburg,Stuttgart,0.0,1.0,A,23,32.0,18.0,28.0,27.0,4.0,-9.0,13.0,31,24,7,L,W,W,D,D,L
205,18/02/18,M'gladbach,Dortmund,0.0,1.0,A,23,30.0,47.0,34.0,29.0,-4.0,18.0,-22.0,31,37,-6,L,W,L,W,L,D
206,19/02/18,Ein Frankfurt,RB Leipzig,0.0,0.0,0,23,30.0,35.0,25.0,29.0,5.0,6.0,-1.0,36,38,-2,W,W,L,W,W,D
207,23/02/18,Mainz,Wolfsburg,,,,24,28.0,26.0,41.0,30.0,-13.0,-4.0,-9.0,23,24,-1,W,L,L,L,L,D
208,24/02/18,Bayern Munich,Hertha,,,,24,55.0,30.0,18.0,30.0,37.0,0.0,37.0,59,30,29,W,L,W,W,W,D
209,24/02/18,Hannover,M'gladbach,,,,24,32.0,30.0,33.0,35.0,-1.0,-5.0,4.0,32,31,1,D,L,W,L,D,L
210,24/02/18,Hoffenheim,Freiburg,,,,24,37.0,24.0,37.0,37.0,0.0,-13.0,13.0,31,28,3,L,W,W,L,D,D
211,24/02/18,Stuttgart,Ein Frankfurt,,,,24,19.0,30.0,27.0,25.0,-8.0,5.0,-13.0,27,37,-10,W,D,W,W,D,L
212,24/02/18,Werder Bremen,Hamburg,,,,24,21.0,18.0,28.0,34.0,-7.0,-16.0,9.0,23,17,6,L,L,W,L,W,D
213,25/02/18,Leverkusen,Schalke 04,,,,24,43.0,36.0,30.0,30.0,13.0,6.0,7.0,38,37,1,W,W,L,L,D,L
214,25/02/18,RB Leipzig,FC Koln,,,,24,35.0,20.0,29.0,42.0,6.0,-22.0,28.0,39,14,25,D,D,W,L,W,L
215,26/02/18,Dortmund,Augsburg,,,,24,48.0,32.0,29.0,29.0,19.0,3.0,16.0,40,31,9,W,L,W,L,W,W
